,Temp2m,RH,windspeed,windquad,UHIp2m,UTFVI2m,windquad_cat,NDVI
7,24.57711181640628,0.4740513860819842,3.2276234366502106,2,extremo,0.0398658800292754,Segundo,0.29261082
34,22.584527587890648,0.5097777841848959,9.6384892486095,8,forte,0.0110753144698641,Oitavo,0.35866985
37,23.472283935546898,0.5136312865683649,7.322740939068366,1,forte,0.0102779009539939,Primeiro,0.35866985
38,22.989801025390648,0.5158784336032677,7.80813884794529,1,forte,0.0101256470749517,Primeiro,0.35866985
39,22.774743652343773,0.5160034259599805,7.979785399756558,1,forte,0.0100730208134372,Primeiro,0.35866985
45,22.096948242187523,0.5311918241349972,8.776935717963262,5,forte,0.0105748150996893,Quinto,0.35965848
89,20.63619384765628,0.50248954806564,11.370028511952606,6,forte,0.0132010090764735,Sexto,0.34181416
93,28.857598876953148,0.4445920603145898,8.2312616764398,1,forte,0.0100560450325361,Primeiro,0.34044176
94,28.301538085937523,0.4486295877427882,7.679166281420837,8,forte,0.0132204042898466,Oitavo,0.34044176
95,27.53731689453128,0.4540304888563414,7.561189489910112,8,forte,0.0147495917456438,Oitavo,0.34044176
96,26.98262939453128,0.4579947362395989,7.080152361714924,8,muito_forte,0.0161328002729074,Oitavo,0.34044176
97,26.157281494140648,0.4637128123368426,6.99954515984983,1,muito_forte,0.0151860067794169,Primeiro,0.34044176
98,26.154565429687523,0.4659774157963984,6.9485996282036,1,forte,0.0120359749200144,Primeiro,0.34044176
114,21.201440429687523,0.5108932157107962,3.5901351288921766,3,forte,0.0134161352688518,Terceiro,0.36827114
132,19.873437500000023,0.5083135515804833,2.1730948299369683,7,muito_forte,0.0176792124230698,Sétimo,0.35150483
136,22.367211914062523,0.4936820377698292,3.7300986782989907,2,muito_forte,0.018344926689467,Segundo,0.35150483
137,21.908868408203148,0.494530362890662,3.091985646814323,2,extremo,0.0357351773796041,Segundo,0.35150483
138,20.067163085937523,0.5066419567006832,1.8883772955522686,8,muito_forte,0.0188856531966644,Oitavo,0.35150483
155,32.1435485839844,0.4837129510214872,5.668282931770801,8,forte,0.0106371013188887,Oitavo,0.3538283
156,21.217126464843773,0.5335547271621364,3.454125715673608,1,forte,0.011517538475046,Primeiro,0.40220997
157,24.524072265625023,0.5215244110730636,3.9018503273026144,3,forte,0.0124620869106868,Terceiro,0.40220997
158,24.054864501953148,0.5218471867697178,3.5276352214649545,2,muito_forte,0.0184498074274118,Segundo,0.40220997
159,23.80904541015628,0.5212123055280707,3.0641141207696925,2,extremo,0.0264436340509387,Segundo,0.40220997
160,23.218194580078148,0.5244694408105927,3.0537351246843096,1,extremo,0.0256170488883631,Primeiro,0.40220997
161,22.182946777343773,0.5304901610360512,3.795818836050658,1,muito_forte,0.0183593172789724,Primeiro,0.40220997
162,21.56221923828128,0.5333773173099583,4.0451123631180295,1,forte,0.0134948669080491,Primeiro,0.40220997
163,21.468286132812523,0.5329230338986028,3.5512050074593566,1,forte,0.0132702736411871,Primeiro,0.40220997
169,26.3264099121094,0.4896657714326922,7.726787329212777,5,forte,0.0111287348293978,Quinto,0.29025942
176,22.281091308593773,0.5378231704674609,2.576907125546463,1,muito_forte,0.0195417614107917,Primeiro,0.39750907
191,28.185205078125023,0.4889991892585466,18.182827823228834,5,forte,0.0111392461014016,Quinto,0.24788135
214,26.875268554687523,0.5287147986498474,8.922918985604113,5,forte,0.0107870781130989,Quinto,0.36354962
241,24.57711181640628,0.4740513860819842,3.2276234366502106,2,extremo,0.0398658800292754,Segundo,0.28581926
268,22.584527587890648,0.5097777841848959,9.6384892486095,8,forte,0.0110753144698641,Oitavo,0.38044062
271,23.472283935546898,0.5136312865683649,7.322740939068366,1,forte,0.0102779009539939,Primeiro,0.38044062
272,22.989801025390648,0.5158784336032677,7.80813884794529,1,forte,0.0101256470749517,Primeiro,0.38044062
273,22.774743652343773,0.5160034259599805,7.979785399756558,1,forte,0.0100730208134372,Primeiro,0.38044062
279,22.096948242187523,0.5311918241349972,8.776935717963262,5,forte,0.0105748150996893,Quinto,0.36980423
317,20.63619384765628,0.50248954806564,11.370028511952606,6,forte,0.0132010090764735,Sexto,0.3375932
333,21.201440429687523,0.5108932157107962,3.5901351288921766,3,forte,0.0134161352688518,Terceiro,0.3436406
348,19.873437500000023,0.5083135515804833,2.1730948299369683,7,muito_forte,0.0176792124230698,Sétimo,0.33978307
352,22.367211914062523,0.4936820377698292,3.7300986782989907,2,muito_forte,0.018344926689467,Segundo,0.33978307
353,21.908868408203148,0.494530362890662,3.091985646814323,2,extremo,0.0357351773796041,Segundo,0.33978307
354,20.067163085937523,0.5066419567006832,1.8883772955522686,8,muito_forte,0.0188856531966644,Oitavo,0.33978307
365,21.217126464843773,0.5335547271621364,3.454125715673608,1,forte,0.011517538475046,Primeiro,0.37941176
366,24.524072265625023,0.5215244110730636,3.9018503273026144,3,forte,0.0124620869106868,Terceiro,0.37941176
367,24.054864501953148,0.5218471867697178,3.5276352214649545,2,muito_forte,0.0184498074274118,Segundo,0.37941176
368,23.80904541015628,0.5212123055280707,3.0641141207696925,2,extremo,0.0264436340509387,Segundo,0.37941176
369,23.218194580078148,0.5244694408105927,3.0537351246843096,1,extremo,0.0256170488883631,Primeiro,0.37941176
370,22.182946777343773,0.5304901610360512,3.795818836050658,1,muito_forte,0.0183593172789724,Primeiro,0.37941176
371,21.56221923828128,0.5333773173099583,4.0451123631180295,1,forte,0.0134948669080491,Primeiro,0.37941176
372,21.468286132812523,0.5329230338986028,3.5512050074593566,1,forte,0.0132702736411871,Primeiro,0.37941176
378,26.3264099121094,0.4896657714326922,7.726787329212777,5,forte,0.0111287348293978,Quinto,0.28602567
384,26.50264892578128,0.5235461978075869,9.328700167917283,3,forte,0.0132464107845288,Terceiro,0.42190784
385,22.281091308593773,0.5378231704674609,2.576907125546463,1,muito_forte,0.0195417614107917,Primeiro,0.41754788
396,24.57711181640628,0.4740513860819842,3.2276234366502106,2,extremo,0.0398658800292754,Segundo,0.17539328
423,22.584527587890648,0.5097777841848959,9.6384892486095,8,forte,0.0110753144698641,Oitavo,0.25673497
426,23.472283935546898,0.5136312865683649,7.322740939068366,1,forte,0.0102779009539939,Primeiro,0.25673497
427,22.989801025390648,0.5158784336032677,7.80813884794529,1,forte,0.0101256470749517,Primeiro,0.25673497
428,22.774743652343773,0.5160034259599805,7.979785399756558,1,forte,0.0100730208134372,Primeiro,0.25673497
434,22.096948242187523,0.5311918241349972,8.776935717963262,5,forte,0.0105748150996893,Quinto,0.23935185
438,28.616479492187523,0.509846609108234,4.226085306972026,3,forte,0.0113085411214696,Terceiro,0.22149764
473,28.783563232421898,0.5090183930378638,7.280105270328176,3,forte,0.0121116846841919,Terceiro,0.20200334
479,20.63619384765628,0.50248954806564,11.370028511952606,6,forte,0.0132010090764735,Sexto,0.2192164
497,21.201440429687523,0.5108932157107962,3.5901351288921766,3,forte,0.0134161352688518,Terceiro,0.22285418
512,19.873437500000023,0.5083135515804833,2.1730948299369683,7,muito_forte,0.0176792124230698,Sétimo,0.22020924
516,22.367211914062523,0.4936820377698292,3.7300986782989907,2,muito_forte,0.018344926689467,Segundo,0.22020924
517,21.908868408203148,0.494530362890662,3.091985646814323,2,extremo,0.0357351773796041,Segundo,0.22020924
518,20.067163085937523,0.5066419567006832,1.8883772955522686,8,muito_forte,0.0188856531966644,Oitavo,0.22020924
535,21.217126464843773,0.5335547271621364,3.454125715673608,1,forte,0.011517538475046,Primeiro,0.23724172
536,24.524072265625023,0.5215244110730636,3.9018503273026144,3,forte,0.0124620869106868,Terceiro,0.23724172
537,24.054864501953148,0.5218471867697178,3.5276352214649545,2,muito_forte,0.0184498074274118,Segundo,0.23724172
538,23.80904541015628,0.5212123055280707,3.0641141207696925,2,extremo,0.0264436340509387,Segundo,0.23724172
539,23.218194580078148,0.5244694408105927,3.0537351246843096,1,extremo,0.0256170488883631,Primeiro,0.23724172
540,22.182946777343773,0.5304901610360512,3.795818836050658,1,muito_forte,0.0183593172789724,Primeiro,0.23724172
541,21.56221923828128,0.5333773173099583,4.0451123631180295,1,forte,0.0134948669080491,Primeiro,0.23724172
542,21.468286132812523,0.5329230338986028,3.5512050074593566,1,forte,0.0132702736411871,Primeiro,0.23724172
548,26.3264099121094,0.4896657714326922,7.726787329212777,5,forte,0.0111287348293978,Quinto,0.20035149
554,26.50264892578128,0.5235461978075869,9.328700167917283,3,forte,0.0132464107845288,Terceiro,0.26775956
555,22.281091308593773,0.5378231704674609,2.576907125546463,1,muito_forte,0.0195417614107917,Primeiro,0.20724018
565,24.57711181640628,0.4740513860819842,3.2276234366502106,2,extremo,0.0398658800292754,Segundo,0.17752308
589,22.584527587890648,0.5097777841848959,9.6384892486095,8,forte,0.0110753144698641,Oitavo,0.23504956
592,23.472283935546898,0.5136312865683649,7.322740939068366,1,forte,0.0102779009539939,Primeiro,0.23504956
593,22.989801025390648,0.5158784336032677,7.80813884794529,1,forte,0.0101256470749517,Primeiro,0.23504956
594,22.774743652343773,0.5160034259599805,7.979785399756558,1,forte,0.0100730208134372,Primeiro,0.23504956
600,22.096948242187523,0.5311918241349972,8.776935717963262,5,forte,0.0105748150996893,Quinto,0.21772152
636,20.63619384765628,0.50248954806564,11.370028511952606,6,forte,0.0132010090764735,Sexto,0.21168791
652,21.201440429687523,0.5108932157107962,3.5901351288921766,3,forte,0.0134161352688518,Terceiro,0.21899904
667,19.873437500000023,0.5083135515804833,2.1730948299369683,7,muito_forte,0.0176792124230698,Sétimo,0.21957585
671,22.367211914062523,0.4936820377698292,3.7300986782989907,2,muito_forte,0.018344926689467,Segundo,0.21957585
672,21.908868408203148,0.494530362890662,3.091985646814323,2,extremo,0.0357351773796041,Segundo,0.21957585
673,20.067163085937523,0.5066419567006832,1.8883772955522686,8,muito_forte,0.0188856531966644,Oitavo,0.21957585
682,21.217126464843773,0.5335547271621364,3.454125715673608,1,forte,0.011517538475046,Primeiro,0.22018926
683,24.524072265625023,0.5215244110730636,3.9018503273026144,3,forte,0.0124620869106868,Terceiro,0.22018926
684,24.054864501953148,0.5218471867697178,3.5276352214649545,2,muito_forte,0.0184498074274118,Segundo,0.22018926
685,23.80904541015628,0.5212123055280707,3.0641141207696925,2,extremo,0.0264436340509387,Segundo,0.22018926
686,23.218194580078148,0.5244694408105927,3.0537351246843096,1,extremo,0.0256170488883631,Primeiro,0.22018926
687,22.182946777343773,0.5304901610360512,3.795818836050658,1,muito_forte,0.0183593172789724,Primeiro,0.22018926
688,21.56221923828128,0.5333773173099583,4.0451123631180295,1,forte,0.0134948669080491,Primeiro,0.22018926
689,21.468286132812523,0.5329230338986028,3.5512050074593566,1,forte,0.0132702736411871,Primeiro,0.22018926
695,26.3264099121094,0.4896657714326922,7.726787329212777,5,forte,0.0111287348293978,Quinto,0.17572062
701,26.50264892578128,0.5235461978075869,9.328700167917283,3,forte,0.0132464107845288,Terceiro,0.25268292
711,24.57711181640628,0.4740513860819842,3.2276234366502106,2,extremo,0.0398658800292754,Segundo,0.28796318
735,22.584527587890648,0.5097777841848959,9.6384892486095,8,forte,0.0110753144698641,Oitavo,0.36667636
738,23.472283935546898,0.5136312865683649,7.322740939068366,1,forte,0.0102779009539939,Primeiro,0.36667636
739,22.989801025390648,0.5158784336032677,7.80813884794529,1,forte,0.0101256470749517,Primeiro,0.36667636
740,22.774743652343773,0.5160034259599805,7.979785399756558,1,forte,0.0100730208134372,Primeiro,0.36667636
746,22.096948242187523,0.5311918241349972,8.776935717963262,5,forte,0.0105748150996893,Quinto,0.3709539
786,20.63619384765628,0.50248954806564,11.370028511952606,6,forte,0.0132010090764735,Sexto,0.34565914
802,21.201440429687523,0.5108932157107962,3.5901351288921766,3,forte,0.0134161352688518,Terceiro,0.36017412
820,19.873437500000023,0.5083135515804833,2.1730948299369683,7,muito_forte,0.0176792124230698,Sétimo,0.35607907
824,22.367211914062523,0.4936820377698292,3.7300986782989907,2,muito_forte,0.018344926689467,Segundo,0.35607907
825,21.908868408203148,0.494530362890662,3.091985646814323,2,extremo,0.0357351773796041,Segundo,0.35607907
826,20.067163085937523,0.5066419567006832,1.8883772955522686,8,muito_forte,0.0188856531966644,Oitavo,0.35607907
839,21.217126464843773,0.5335547271621364,3.454125715673608,1,forte,0.011517538475046,Primeiro,0.39983422
840,24.524072265625023,0.5215244110730636,3.9018503273026144,3,forte,0.0124620869106868,Terceiro,0.39983422
841,24.054864501953148,0.5218471867697178,3.5276352214649545,2,muito_forte,0.0184498074274118,Segundo,0.39983422
842,23.80904541015628,0.5212123055280707,3.0641141207696925,2,extremo,0.0264436340509387,Segundo,0.39983422
843,23.218194580078148,0.5244694408105927,3.0537351246843096,1,extremo,0.0256170488883631,Primeiro,0.39983422
844,22.182946777343773,0.5304901610360512,3.795818836050658,1,muito_forte,0.0183593172789724,Primeiro,0.39983422
845,21.56221923828128,0.5333773173099583,4.0451123631180295,1,forte,0.0134948669080491,Primeiro,0.39983422
846,21.468286132812523,0.5329230338986028,3.5512050074593566,1,forte,0.0132702736411871,Primeiro,0.39983422
852,26.3264099121094,0.4896657714326922,7.726787329212777,5,forte,0.0111287348293978,Quinto,0.287566
858,26.50264892578128,0.5235461978075869,9.328700167917283,3,forte,0.0132464107845288,Terceiro,0.38128352
869,24.57711181640628,0.4740513860819842,3.2276234366502106,2,extremo,0.0398658800292754,Segundo,0.2017086
896,22.584527587890648,0.5097777841848959,9.6384892486095,8,forte,0.0110753144698641,Oitavo,0.21762785
899,23.472283935546898,0.5136312865683649,7.322740939068366,1,forte,0.0102779009539939,Primeiro,0.21762785
900,22.989801025390648,0.5158784336032677,7.80813884794529,1,forte,0.0101256470749517,Primeiro,0.21762785
901,22.774743652343773,0.5160034259599805,7.979785399756558,1,forte,0.0100730208134372,Primeiro,0.21762785
907,22.096948242187523,0.5311918241349972,8.776935717963262,5,forte,0.0105748150996893,Quinto,0.20754717
957,20.63619384765628,0.50248954806564,11.370028511952606,6,forte,0.0132010090764735,Sexto,0.20775193
961,28.857598876953148,0.4445920603145898,8.2312616764398,1,forte,0.0100560450325361,Primeiro,0.22782114
962,28.301538085937523,0.4486295877427882,7.679166281420837,8,forte,0.0132204042898466,Oitavo,0.22782114
963,27.53731689453128,0.4540304888563414,7.561189489910112,8,forte,0.0147495917456438,Oitavo,0.22782114
964,26.98262939453128,0.4579947362395989,7.080152361714924,8,muito_forte,0.0161328002729074,Oitavo,0.22782114
965,26.157281494140648,0.4637128123368426,6.99954515984983,1,muito_forte,0.0151860067794169,Primeiro,0.22782114
966,26.154565429687523,0.4659774157963984,6.9485996282036,1,forte,0.0120359749200144,Primeiro,0.22782114
980,21.201440429687523,0.5108932157107962,3.5901351288921766,3,forte,0.0134161352688518,Terceiro,0.2280511
998,19.873437500000023,0.5083135515804833,2.1730948299369683,7,muito_forte,0.0176792124230698,Sétimo,0.22640479
1002,22.367211914062523,0.4936820377698292,3.7300986782989907,2,muito_forte,0.018344926689467,Segundo,0.22640479
1003,21.908868408203148,0.494530362890662,3.091985646814323,2,extremo,0.0357351773796041,Segundo,0.22640479
1004,20.067163085937523,0.5066419567006832,1.8883772955522686,8,muito_forte,0.0188856531966644,Oitavo,0.22640479
1017,32.1435485839844,0.4837129510214872,5.668282931770801,8,forte,0.0106371013188887,Oitavo,0.19605425
1018,21.217126464843773,0.5335547271621364,3.454125715673608,1,forte,0.011517538475046,Primeiro,0.25939456
1019,24.524072265625023,0.5215244110730636,3.9018503273026144,3,forte,0.0124620869106868,Terceiro,0.25939456
1020,24.054864501953148,0.5218471867697178,3.5276352214649545,2,muito_forte,0.0184498074274118,Segundo,0.25939456
1021,23.80904541015628,0.5212123055280707,3.0641141207696925,2,extremo,0.0264436340509387,Segundo,0.25939456
1022,23.218194580078148,0.5244694408105927,3.0537351246843096,1,extremo,0.0256170488883631,Primeiro,0.25939456
1023,22.182946777343773,0.5304901610360512,3.795818836050658,1,muito_forte,0.0183593172789724,Primeiro,0.25939456
1024,21.56221923828128,0.5333773173099583,4.0451123631180295,1,forte,0.0134948669080491,Primeiro,0.25939456
1025,21.468286132812523,0.5329230338986028,3.5512050074593566,1,forte,0.0132702736411871,Primeiro,0.25939456
1031,26.3264099121094,0.4896657714326922,7.726787329212777,5,forte,0.0111287348293978,Quinto,0.2040521
1037,26.50264892578128,0.5235461978075869,9.328700167917283,3,forte,0.0132464107845288,Terceiro,0.2812679
1048,24.57711181640628,0.4740513860819842,3.2276234366502106,2,extremo,0.0398658800292754,Segundo,0.50240386
1074,22.584527587890648,0.5097777841848959,9.6384892486095,8,forte,0.0110753144698641,Oitavo,0.63252497
1077,23.472283935546898,0.5136312865683649,7.322740939068366,1,forte,0.0102779009539939,Primeiro,0.63252497
1078,22.989801025390648,0.5158784336032677,7.80813884794529,1,forte,0.0101256470749517,Primeiro,0.63252497
1079,22.774743652343773,0.5160034259599805,7.979785399756558,1,forte,0.0100730208134372,Primeiro,0.63252497
1085,22.096948242187523,0.5311918241349972,8.776935717963262,5,forte,0.0105748150996893,Quinto,0.6489796
1089,28.616479492187523,0.509846609108234,4.226085306972026,3,forte,0.0113085411214696,Terceiro,0.7423962
1127,20.63619384765628,0.50248954806564,11.370028511952606,6,forte,0.0132010090764735,Sexto,0.6461962
1131,28.857598876953148,0.4445920603145898,8.2312616764398,1,forte,0.0100560450325361,Primeiro,0.5780617
1132,28.301538085937523,0.4486295877427882,7.679166281420837,8,forte,0.0132204042898466,Oitavo,0.5780617
1133,27.53731689453128,0.4540304888563414,7.561189489910112,8,forte,0.0147495917456438,Oitavo,0.5780617
1134,26.98262939453128,0.4579947362395989,7.080152361714924,8,muito_forte,0.0161328002729074,Oitavo,0.5780617
1135,26.157281494140648,0.4637128123368426,6.99954515984983,1,muito_forte,0.0151860067794169,Primeiro,0.5780617
1136,26.154565429687523,0.4659774157963984,6.9485996282036,1,forte,0.0120359749200144,Primeiro,0.5780617
1149,21.201440429687523,0.5108932157107962,3.5901351288921766,3,forte,0.0134161352688518,Terceiro,0.68
1164,19.873437500000023,0.5083135515804833,2.1730948299369683,7,muito_forte,0.0176792124230698,Sétimo,0.67982316
1168,22.367211914062523,0.4936820377698292,3.7300986782989907,2,muito_forte,0.018344926689467,Segundo,0.67982316
1169,21.908868408203148,0.494530362890662,3.091985646814323,2,extremo,0.0357351773796041,Segundo,0.67982316
1170,20.067163085937523,0.5066419567006832,1.8883772955522686,8,muito_forte,0.0188856531966644,Oitavo,0.67982316
1181,21.217126464843773,0.5335547271621364,3.454125715673608,1,forte,0.011517538475046,Primeiro,0.66263396
1182,24.524072265625023,0.5215244110730636,3.9018503273026144,3,forte,0.0124620869106868,Terceiro,0.66263396
1183,24.054864501953148,0.5218471867697178,3.5276352214649545,2,muito_forte,0.0184498074274118,Segundo,0.66263396
1184,23.80904541015628,0.5212123055280707,3.0641141207696925,2,extremo,0.0264436340509387,Segundo,0.66263396
1185,23.218194580078148,0.5244694408105927,3.0537351246843096,1,extremo,0.0256170488883631,Primeiro,0.66263396
1186,22.182946777343773,0.5304901610360512,3.795818836050658,1,muito_forte,0.0183593172789724,Primeiro,0.66263396
1187,21.56221923828128,0.5333773173099583,4.0451123631180295,1,forte,0.0134948669080491,Primeiro,0.66263396
1188,21.468286132812523,0.5329230338986028,3.5512050074593566,1,forte,0.0132702736411871,Primeiro,0.66263396
1194,26.3264099121094,0.4896657714326922,7.726787329212777,5,forte,0.0111287348293978,Quinto,0.50535077
1200,26.50264892578128,0.5235461978075869,9.328700167917283,3,forte,0.0132464107845288,Terceiro,0.78111845
1202,22.281091308593773,0.5378231704674609,2.576907125546463,1,muito_forte,0.0195417614107917,Primeiro,0.7842759
1215,28.185205078125023,0.4889991892585466,18.182827823228834,5,forte,0.0111392461014016,Quinto,0.31707317
1256,24.57711181640628,0.4740513860819842,3.2276234366502106,2,extremo,0.0398658800292754,Segundo,0.31398135
1283,22.584527587890648,0.5097777841848959,9.6384892486095,8,forte,0.0110753144698641,Oitavo,0.34438503
1286,23.472283935546898,0.5136312865683649,7.322740939068366,1,forte,0.0102779009539939,Primeiro,0.34438503
1287,22.989801025390648,0.5158784336032677,7.80813884794529,1,forte,0.0101256470749517,Primeiro,0.34438503
1288,22.774743652343773,0.5160034259599805,7.979785399756558,1,forte,0.0100730208134372,Primeiro,0.34438503
1294,22.096948242187523,0.5311918241349972,8.776935717963262,5,forte,0.0105748150996893,Quinto,0.33297586
1338,20.63619384765628,0.50248954806564,11.370028511952606,6,forte,0.0132010090764735,Sexto,0.35267088
1342,28.857598876953148,0.4445920603145898,8.2312616764398,1,forte,0.0100560450325361,Primeiro,0.31116652
1343,28.301538085937523,0.4486295877427882,7.679166281420837,8,forte,0.0132204042898466,Oitavo,0.31116652
1344,27.53731689453128,0.4540304888563414,7.561189489910112,8,forte,0.0147495917456438,Oitavo,0.31116652
1345,26.98262939453128,0.4579947362395989,7.080152361714924,8,muito_forte,0.0161328002729074,Oitavo,0.31116652
1346,26.157281494140648,0.4637128123368426,6.99954515984983,1,muito_forte,0.0151860067794169,Primeiro,0.31116652
1347,26.154565429687523,0.4659774157963984,6.9485996282036,1,forte,0.0120359749200144,Primeiro,0.31116652
1361,21.201440429687523,0.5108932157107962,3.5901351288921766,3,forte,0.0134161352688518,Terceiro,0.38338462
1377,19.873437500000023,0.5083135515804833,2.1730948299369683,7,muito_forte,0.0176792124230698,Sétimo,0.3740876
1381,22.367211914062523,0.4936820377698292,3.7300986782989907,2,muito_forte,0.018344926689467,Segundo,0.3740876
1382,21.908868408203148,0.494530362890662,3.091985646814323,2,extremo,0.0357351773796041,Segundo,0.3740876
1383,20.067163085937523,0.5066419567006832,1.8883772955522686,8,muito_forte,0.0188856531966644,Oitavo,0.3740876
1399,32.1435485839844,0.4837129510214872,5.668282931770801,8,forte,0.0106371013188887,Oitavo,0.4637132
1400,21.217126464843773,0.5335547271621364,3.454125715673608,1,forte,0.011517538475046,Primeiro,0.3981982
1401,24.524072265625023,0.5215244110730636,3.9018503273026144,3,forte,0.0124620869106868,Terceiro,0.3981982
1402,24.054864501953148,0.5218471867697178,3.5276352214649545,2,muito_forte,0.0184498074274118,Segundo,0.3981982
1403,23.80904541015628,0.5212123055280707,3.0641141207696925,2,extremo,0.0264436340509387,Segundo,0.3981982
1404,23.218194580078148,0.5244694408105927,3.0537351246843096,1,extremo,0.0256170488883631,Primeiro,0.3981982
1405,22.182946777343773,0.5304901610360512,3.795818836050658,1,muito_forte,0.0183593172789724,Primeiro,0.3981982
1406,21.56221923828128,0.5333773173099583,4.0451123631180295,1,forte,0.0134948669080491,Primeiro,0.3981982
1407,21.468286132812523,0.5329230338986028,3.5512050074593566,1,forte,0.0132702736411871,Primeiro,0.3981982
1413,26.3264099121094,0.4896657714326922,7.726787329212777,5,forte,0.0111287348293978,Quinto,0.31355932
1419,26.50264892578128,0.5235461978075869,9.328700167917283,3,forte,0.0132464107845288,Terceiro,0.4555392
1421,22.281091308593773,0.5378231704674609,2.576907125546463,1,muito_forte,0.0195417614107917,Primeiro,0.45981476
1431,24.57711181640628,0.4740513860819842,3.2276234366502106,2,extremo,0.0398658800292754,Segundo,0.32266667
1458,22.584527587890648,0.5097777841848959,9.6384892486095,8,forte,0.0110753144698641,Oitavo,0.38637632
1461,23.472283935546898,0.5136312865683649,7.322740939068366,1,forte,0.0102779009539939,Primeiro,0.38637632
1462,22.989801025390648,0.5158784336032677,7.80813884794529,1,forte,0.0101256470749517,Primeiro,0.38637632
1463,22.774743652343773,0.5160034259599805,7.979785399756558,1,forte,0.0100730208134372,Primeiro,0.38637632
1469,22.096948242187523,0.5311918241349972,8.776935717963262,5,forte,0.0105748150996893,Quinto,0.42209634
1512,20.63619384765628,0.50248954806564,11.370028511952606,6,forte,0.0132010090764735,Sexto,0.40237796
1516,28.857598876953148,0.4445920603145898,8.2312616764398,1,forte,0.0100560450325361,Primeiro,0.32088977
1517,28.301538085937523,0.4486295877427882,7.679166281420837,8,forte,0.0132204042898466,Oitavo,0.32088977
1518,27.53731689453128,0.4540304888563414,7.561189489910112,8,forte,0.0147495917456438,Oitavo,0.32088977
1519,26.98262939453128,0.4579947362395989,7.080152361714924,8,muito_forte,0.0161328002729074,Oitavo,0.32088977
1520,26.157281494140648,0.4637128123368426,6.99954515984983,1,muito_forte,0.0151860067794169,Primeiro,0.32088977
1521,26.154565429687523,0.4659774157963984,6.9485996282036,1,forte,0.0120359749200144,Primeiro,0.32088977
1535,21.201440429687523,0.5108932157107962,3.5901351288921766,3,forte,0.0134161352688518,Terceiro,0.3802817
1550,19.873437500000023,0.5083135515804833,2.1730948299369683,7,muito_forte,0.0176792124230698,Sétimo,0.37025315
1554,22.367211914062523,0.4936820377698292,3.7300986782989907,2,muito_forte,0.018344926689467,Segundo,0.37025315
1555,21.908868408203148,0.494530362890662,3.091985646814323,2,extremo,0.0357351773796041,Segundo,0.37025315
1556,20.067163085937523,0.5066419567006832,1.8883772955522686,8,muito_forte,0.0188856531966644,Oitavo,0.37025315
1571,32.1435485839844,0.4837129510214872,5.668282931770801,8,forte,0.0106371013188887,Oitavo,0.46433946
1572,21.217126464843773,0.5335547271621364,3.454125715673608,1,forte,0.011517538475046,Primeiro,0.44209853
1573,24.524072265625023,0.5215244110730636,3.9018503273026144,3,forte,0.0124620869106868,Terceiro,0.44209853
1574,24.054864501953148,0.5218471867697178,3.5276352214649545,2,muito_forte,0.0184498074274118,Segundo,0.44209853
1575,23.80904541015628,0.5212123055280707,3.0641141207696925,2,extremo,0.0264436340509387,Segundo,0.44209853
1576,23.218194580078148,0.5244694408105927,3.0537351246843096,1,extremo,0.0256170488883631,Primeiro,0.44209853
1577,22.182946777343773,0.5304901610360512,3.795818836050658,1,muito_forte,0.0183593172789724,Primeiro,0.44209853
1578,21.56221923828128,0.5333773173099583,4.0451123631180295,1,forte,0.0134948669080491,Primeiro,0.44209853
1579,21.468286132812523,0.5329230338986028,3.5512050074593566,1,forte,0.0132702736411871,Primeiro,0.44209853
1585,26.3264099121094,0.4896657714326922,7.726787329212777,5,forte,0.0111287348293978,Quinto,0.35040098
1591,26.50264892578128,0.5235461978075869,9.328700167917283,3,forte,0.0132464107845288,Terceiro,0.5136269
1593,22.281091308593773,0.5378231704674609,2.576907125546463,1,muito_forte,0.0195417614107917,Primeiro,0.54475546
1604,28.185205078125023,0.4889991892585466,18.182827823228834,5,forte,0.0111392461014016,Quinto,0.21098839
1621,26.875268554687523,0.5287147986498474,8.922918985604113,5,forte,0.0107870781130989,Quinto,0.24609177
